scorer,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG
bodyparts,bodypart1,bodypart1,bodypart2,bodypart2,bodypart3,bodypart3,bodypart4,bodypart4,bodypart5,bodypart5,bodypart6,bodypart6
coords,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Record3/img000611.png,308.54484473527657,236.99763883402733,273.6253634741225,253.38841575252823,172.07381082688872,271.204477620464,162.45313741820343,263.0090891612135,167.0853135038667,251.25048832837592,269.3495086258179,230.94017779892917
labeled-data/Record3/img001531.png,284.4914289113622,242.26321922665076,243.3708387864366,256.63546431885777,145.16049732302199,275.7984577751338,133.58285544318858,267.8138771683521,141.56743604997024,256.2362352885187,236.1847162403331,234.67786765020819
labeled-data/Record3/img002405.png,226.15148839976194,244.88929342058293,189.42614872099932,263.25196325996427,79.25012968471145,291.6960988935157,68.08850684116595,285.21515659726344,73.84934443783459,273.3334290541344,180.42483997620457,242.3689269720404
labeled-data/Record3/img002490.png,276.14732897085065,248.6266314812611,236.65723497917904,259.2043352290303,129.8224271267103,280.3597427245686,117.48177275431291,274.7183007257584,122.7706246281975,262.73023647828666,232.42615348007135,235.93338698393805
labeled-data/Record3/img010193.png,514.7261177870314,249.94798895895286,479.02683402736454,260.8129883640689,383.1820178465198,283.70709425342045,366.4964830458059,278.27459455086245,372.7050541344436,265.46941668054717,472.43022724568686,239.08298955383688
labeled-data/Record3/img027742.png,293.6065365853658,238.75639995240923,251.40765496728136,232.58887110053536,163.76382391433668,186.81931488399758,163.4392171326591,175.45807752528253,175.4496680547293,171.88740292682922,261.4704651992861,210.5156099464604
labeled-data/Record3/img030235.png,516.2958500892325,203.9384369303985,480.08167281380133,222.04552556811413,373.4073027959548,241.72714365258764,363.17286139202855,234.24812878048772,370.258243902439,222.4391579298036,474.17718738845923,200.7893780368827
labeled-data/Record3/img035515.png,307.63658536585365,281.9835121951219,278.39239262343835,262.16984471148123,189.82138013087445,216.2305228792385,187.6162926829268,201.89745446757877,200.47930279595477,197.48727957168347,289.7853444378345,241.58902853063648
labeled-data/Record3/img039653.png,377.0064937537179,281.8245028435455,332.9830981558595,286.2906444259369,232.17590243902433,263.95993651397976,229.62382153480064,253.1135926710291,240.78917549077926,247.3714106365258,336.17319928613915,262.68389606186787
labeled-data/Record3/img043292.png,521.4399881023201,282.38476668649605,474.27872694824504,274.9225418203449,393.6866983938131,225.9703466983937,393.6866983938131,214.329275907198,409.8051041046995,212.2398529446757,486.81526472337885,253.13284521118374
labeled-data/Record3/img044544.png,376.5571612135633,281.50272104699576,332.3229577632361,286.9053718500892,227.9842641284949,260.22978350981555,227.30893277810824,251.45047595478874,237.7765687091017,244.697162450922,340.08926829268285,263.9441059369422
labeled-data/Record3/img060356.png,375.7768256989886,292.2551154788815,339.58876621058886,263.77926538964897,255.05108625817962,239.45614343842945,246.74562998215345,227.88782933967872,257.4240737656157,218.98912618679353,360.3524069006543,250.4312106603212
labeled-data/Record3/img065009.png,262.9282641284949,246.5568768114217,300.2058084473527,245.83304099940503,374.39897917906,216.15577270672213,389.9614491374181,214.7081010826888,395.0282998215347,231.35632475907192,304.910741225461,269.7196227959547
labeled-data/Record3/img068139.png,326.01338013087445,302.3794997263533,309.17300416418794,276.9762207257584,221.26053301606186,254.42724273646633,215.26650089232598,242.43917848899457,228.39628554431883,233.87627545508622,326.8696704342653,254.71267283759659
labeled-data/Record3/img075757.png,277.3101035098156,250.9502936823319,312.4422581796549,248.32359052944673,375.48313384889946,213.84811164782863,384.01991909577634,206.62467797739436,394.526731707317,212.53476007138602,320.32236763831054,269.99389154074953
labeled-data/Record3/img076716.png,290.3051441241685,262.4527600204673,328.74962647108987,250.75226539314338,374.54870544090056,214.6478819716868,380.56610267780997,204.9531864233327,394.9409960770936,211.3048835067371,336.77282278696913,274.8218543407811
labeled-data/Record3/img077306.png,376.9595883402736,216.86954517549074,343.4896442593694,248.60079086258173,253.94667697798928,290.3295523140987,229.60489946460442,286.8521555264723,240.90643902439024,268.1611477929803,331.31875550267694,229.04043393218316
labeled-data/Record3/img103184.png,273.9846162998215,250.3295964782867,315.9577656157049,246.66750962522303,377.6498441403926,214.27212592504458,386.3825127900059,209.2015441284949,395.6785794170137,217.652513789411,315.9577656157049,270.8936226531826
labeled-data/Record3/img130058.png,277.2625925294218,320.718994598897,297.0977167547899,290.76390903405536,373.6046244812098,230.85373790437205,389.3917641707885,232.87773017226675,384.9389811814201,248.26007140826653,314.09925180510544,308.9798394451077
labeled-data/Record3/img141655.png,322.84187958383075,250.62427630905668,365.63225993518677,277.750320996077,329.71890499744154,369.0619362101312,315.5827972027972,372.1183919495138,307.94165785434075,360.2746259594063,338.1241582807436,279.27854886576824
labeled-data/Record3/img144281.png,261.5906975950878,140.64663118994824,254.0291534481778,185.71343430553185,276.41132412303136,207.49068144863264,291.5344124168514,209.6079138097674,280.645788845301,231.08269918699182,226.50513275342539,174.21988720222862
labeled-data/Record3/img165498.png,527.2296085663295,227.96197187388455,481.94136585365845,245.08777794170132,389.0814396192742,270.96677377751337,376.52251516954186,270.2056268411659,380.32824985127894,251.55752690065432,477.37448423557396,222.63394331945264
labeled-data/Record3/img186259.png,273.0251873884592,430.06065104104687,249.89229030339078,399.1204011897679,197.55411064842355,369.9151186198691,184.8310172516359,368.46931255205226,191.19256395002972,352.8546070196311,274.47099345627595,393.9154993456275
labeled-data/Record3/img192024.png,543.9636478286733,218.96099359904812,507.7681261154074,240.51563012492556,398.3681784651992,269.3907092444972,383.72729327781076,263.2903404164187,387.38751457465787,251.90298527067213,497.1941534800713,218.14761108863763
