scorer,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG
bodyparts,bodypart1,bodypart1,bodypart2,bodypart2,bodypart3,bodypart3,bodypart4,bodypart4,bodypart5,bodypart5,bodypart6,bodypart6
coords,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Record4/img013077.png,486.7566329565734,282.13045406305764,503.64364782867335,245.08796982748356,598.7011992861392,208.59022800713853,606.0552218917311,220.02981872694818,595.432744794765,229.83518220107072,529.7912837596668,258.7065302082093
labeled-data/Record4/img031494.png,540.7100562851781,266.9528453010404,511.33942691454877,253.52627187446694,431.0597066348285,200.0996984478935,432.1785877537096,187.51228586048092,446.1646017397236,183.31648166467673,527.2834828586047,236.74305509125017
labeled-data/Record4/img034867.png,385.36045449137407,240.970250184414,352.0248304580606,251.56287838191548,261.3643950029744,192.68032751933367,272.2685710886377,184.58008242712668,285.0420345032718,188.31865708506837,353.5825698988697,227.57369099345624
labeled-data/Record4/img035859.png,399.0483069601428,246.80363126710284,357.5340844735276,247.50134929208798,264.0398691255205,196.91679248066623,273.11020345032716,186.10216309339674,287.0645639500297,189.93961223081496,367.65099583581195,226.2209495300416
labeled-data/Record4/img036209.png,438.96880436636536,311.2643581784069,438.9688043663653,278.32558962988224,478.8664676786628,166.98327340951724,491.3924782534539,168.83897867985667,499.7431519699812,177.6535787139689,468.2609756097561,280.89082926829263
labeled-data/Record4/img038037.png,464.8014042867702,238.3483311160384,468.26038433111603,198.76222616407978,497.08521803399856,103.83244050258682,511.3054693274206,99.98912934220249,519.7607538802661,109.59740724316333,492.8575757575758,207.9861729490022
labeled-data/Record4/img040107.png,437.7611495821252,307.56895764398195,442.64602080845987,264.41926181135926,475.6189015862186,169.57134550002831,489.45937006083346,167.9430550912501,499.63618511569734,178.93401535050305,467.8845221445222,277.44558508158497
labeled-data/Record4/img042365.png,313.8816680547293,282.8761648542534,285.7024414039262,263.5956413563355,202.35125520523496,193.2958864485425,205.91073646638904,179.9478317192147,217.7756740035693,177.87146765020816,305.27958834027356,250.5442100654372
labeled-data/Record4/img046990.png,355.00529080675415,262.98763977485925,326.86270168855526,241.5992720450281,246.56251407129452,189.81690806754216,246.18727954971854,175.93323076923073,257.0690806754221,170.67994746716693,347.8758348968105,225.46418761726073
labeled-data/Record4/img058376.png,395.60022605591894,245.228430220107,348.19644259369414,245.84406377156444,265.39372992266505,195.05429577632356,274.62823319452707,180.89472409280182,287.24872099940507,189.20577703747762,355.5840452111837,222.142172040452
labeled-data/Record4/img073538.png,313.86546932742044,277.72985365853646,316.17145602365105,245.44603991130805,242.37988174427193,177.03510125646696,242.37988174427193,165.50516777531396,250.83516629711744,157.43421433850685,339.23132298595704,239.68107317073157
labeled-data/Record4/img076981.png,319.02532150776045,191.70472431633405,333.0977531411677,221.91906282335546,269.3579157427937,279.86436954915,256.94106430155205,269.10309830007384,270.1857058388765,259.5835121951219,309.5057354028085,224.4024331116038
labeled-data/Record4/img089867.png,389.1342941611233,77.2012505543237,379.91034737620095,109.86939541759048,345.7048780487804,198.26555210643005,331.86895787139684,200.95586991869908,323.79800443458976,195.1909031781226,357.6191426459718,101.02977974870655
labeled-data/Record4/img092696.png,351.6208664506225,160.15591540167145,341.8579464438001,194.50693024049116,301.1847984535789,277.25865006538174,280.0306680311558,278.51170595258395,277.13340269486605,260.6778325089544,316.9082619819204,186.19036875319796
labeled-data/Record4/img096340.png,387.9583747769184,239.93501572873282,351.8803831052944,254.7139520761451,264.9454634146341,290.7919437477691,251.90522546103506,286.0105231647828,255.38262224866145,269.49288842355736,343.1868911362284,231.2415237596668
labeled-data/Record4/img116128.png,313.1903462224866,203.5475122903033,334.5235390689025,227.25829339101898,267.185729922665,276.1325735633551,253.8955074360499,265.142581891731,264.885499107674,254.66375262343837,317.0240642474717,235.4951624985127
labeled-data/Record4/img123961.png,213.1161282619819,248.462925464779,218.35576667235205,222.26473341292842,300.88007163568136,162.00889169367204,308.0845744499403,175.7629425208936,295.3129558246631,184.60483233839318,239.96927511512877,234.70887463755744
labeled-data/Record4/img134209.png,309.6909056796861,234.98668463244064,343.120890329183,251.70167695718908,321.6301859116493,354.8570581613508,305.39276479617945,361.0654838819716,295.8413406106089,350.0813460685655,322.5853283302064,265.5512420262663
labeled-data/Record4/img143540.png,202.46885553470918,243.71013679003917,215.9363636363636,216.7751205867303,301.55123656830966,162.90508818011256,306.6817158451304,174.12801159815794,295.7794473818863,182.78569537779293,239.6648302916595,230.88393859798734
labeled-data/Record4/img158404.png,341.0225061117743,342.6694409005627,327.65051225197556,317.8357380180793,282.44043777360844,233.14644357268736,288.4896730911364,221.36635374381706,306.00061743134904,222.3214961623741,347.7085030416737,314.9703107624082
labeled-data/Record4/img161491.png,288.78704076411384,431.8950250724884,294.51789527545617,397.89195497185733,308.2719461026777,311.5470803342998,317.0592563534026,302.3777131161521,333.86976292000674,304.2879979532662,320.8798260276308,405.53309432031375
