scorer,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws
bodyparts,bodypart1,bodypart1,bodypart2,bodypart2,bodypart3,bodypart3,bodypart4,bodypart4,bodypart5,bodypart5,bodypart6,bodypart6,Spine0,Spine0,Spine1,Spine1,Spine2,Spine2,Spine3,Spine3,Spine4,Spine4,Spine5,Spine5
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/TH - Cs 1/Cs-Gt1---3080.png,135.96851882294908,86.45709353937201,172.13488410323845,87.77223409501892,247.09789577511089,116.04775604142691,249.07060660858122,127.22645076442546,239.20705244122962,132.48701298701297,164.90161104718055,111.44476409666282,151.75020549071172,93.69036659542991,168.1894624362978,98.95092881801747,186.60143021535418,104.86906131842841,204.35582771658716,110.12962354101592,221.4526549399966,116.70532631925033,237.89191188558272,121.96588854183784
labeled-data/TH - Cs 1/Cs-Gt1---3081.png,135.96851882294908,86.45709353937201,172.13488410323845,87.77223409501892,247.09789577511089,116.04775604142691,249.07060660858122,127.22645076442546,239.20705244122962,132.48701298701297,164.90161104718055,111.44476409666282,151.75020549071172,93.69036659542991,168.1894624362978,98.95092881801747,186.60143021535418,104.86906131842841,204.35582771658716,110.12962354101592,221.4526549399966,116.70532631925033,237.89191188558272,121.96588854183784
labeled-data/TH - Cs 1/Cs-Gt1---3993.png,158.98347854676962,31.878760480026358,179.3681571592963,61.4694229820812,206.32853855005743,139.72028604307087,196.46498438270584,147.6111293769522,186.60143021535418,142.35056715436463,157.0107677132993,66.72998520466876,164.90161104718055,50.29072825908264,167.5318921584743,64.09970409337495,171.47731382541502,82.51167187243135,178.71058688147286,100.9236396514878,186.60143021535418,118.02046687489724,194.4922735492355,133.14458326483646
labeled-data/TH - Cs 1/Cs-Gt1---3994.png,156.35319743547586,30.56361992437951,179.3681571592963,60.15428242643435,206.32853855005743,139.72028604307087,195.8074141048824,147.6111293769522,186.60143021535418,142.35056715436463,156.3531974354758,68.04512576031567,164.90161104718055,50.29072825908264,167.5318921584743,64.09970409337495,171.47731382541502,82.51167187243135,178.71058688147286,100.9236396514878,186.60143021535413,118.67803715272066,194.4922735492355,133.14458326483646
labeled-data/TH - Cs 1/Cs-Gt1---3995.png,156.35319743547586,30.56361992437951,179.3681571592963,60.15428242643435,206.32853855005743,139.72028604307087,195.8074141048824,147.6111293769522,186.60143021535418,142.35056715436463,156.3531974354758,68.04512576031567,164.90161104718055,50.29072825908264,167.5318921584743,64.09970409337495,171.47731382541502,82.51167187243135,178.71058688147286,100.9236396514878,186.60143021535413,118.67803715272066,194.4922735492355,133.14458326483646
labeled-data/TH - Cs 1/Cs-Gt1---4162.png,203.69825743876368,208.76516521453232,223.42536577346698,241.6436791057044,234.60406049646548,318.57940161104716,227.37078744040764,325.81267466710506,216.19209271740908,321.209682722341,199.0952654939996,244.93153049482163,208.95881966135124,225.8619924379418,210.93153049482157,242.9588196613513,210.93153049482157,262.6859279960546,212.24667105046842,279.78275521946404,218.8223738287029,296.8795824428735,224.08293605129035,313.9764096662831
labeled-data/TH - Cs 1/Cs-Gt1---4163.png,210.2739602169981,210.08030577017922,223.42536577346698,241.6436791057044,238.54948216340608,325.15510438928163,228.02835771823106,333.7035180009863,218.82237382870284,327.12781522275196,203.69825743876368,244.93153049482163,212.24667105046848,227.83470327141214,212.9042413282919,243.61638993917472,214.2193818839388,262.6859279960546,216.84966299523256,283.0706066085813,220.79508466217322,302.1401446654611,226.7132171625841,317.92183133322374
labeled-data/TH - Cs 1/Cs-Gt1---4392.png,253.67359855334536,237.6982574387638,264.1947229985204,271.23434160775935,262.22201216505005,356.7184777248068,250.38574716422812,360.66389939174746,243.15247410817022,350.80034522439587,239.86462271905305,272.5494821634062,253.01602827552188,256.11022521782013,252.35845799769845,271.8919118855828,251.70088771987497,290.9614499424626,250.38574716422812,310.03098799934247,252.35845799769845,329.7580963340457,253.67359855334536,348.17006411310206
labeled-data/TH - Cs 1/Cs-Gt1---4517.png,281.94912049975335,211.39544632582607,271.4279960545783,237.0406871609403,262.22201216505005,308.71584744369557,251.04331744205155,314.6339799441065,240.52219299687647,305.42799605457833,245.12518494164055,228.49227354923556,267.4825743876376,221.25900049317772,258.27659049810944,233.09526549399965,253.01602827552188,248.8769521617623,252.35845799769845,265.3162091073483,252.35845799769845,281.7554660529344,252.35845799769845,298.8522932763439
labeled-data/TH - Cs 1/Cs-Gt1---4518.png,281.94912049975335,211.39544632582607,271.4279960545783,237.0406871609403,262.22201216505005,308.71584744369557,251.04331744205155,314.6339799441065,240.52219299687647,305.42799605457833,245.12518494164055,228.49227354923556,267.4825743876376,221.25900049317772,258.27659049810944,233.09526549399965,253.01602827552188,248.8769521617623,252.35845799769845,265.3162091073483,252.35845799769845,281.7554660529344,252.35845799769845,298.8522932763439
labeled-data/TH - Cs 1/Cs-Gt1---4527.png,300.3610882788097,210.08030577017917,273.4007068880486,231.7801249383528,260.9068716094032,311.3461285549893,247.7554660529343,312.6612691106362,242.4949038303468,302.7977149432845,255.64630938681563,216.65600854841364,277.34612855498926,215.34086799276673,264.8522932763438,224.54685188229496,254.33116883116872,239.67096827223412,251.70088771987503,260.0556468847608,251.0433174420515,282.41303633075785,252.35845799769845,299.5098635541673
labeled-data/TH - Cs 1/Cs-Gt1---5474.png,388.47550550715107,67.38755548249219,402.2844813414433,98.29335854019399,336.52745355909906,155.50197271083346,322.0609074469834,153.52926187736313,323.3760480026302,139.0627157652474,375.32409995068224,89.74494492848925,392.42092717409173,83.16924215025483,387.1603649515041,95.66307742890024,377.2968107841525,108.15691270754564,364.1454052276837,118.67803715272072,349.6788591155679,129.85673187571922,336.52745355909906,140.3778563208943
labeled-data/TH - Cs 1/Cs-Gt1---5475.png,388.47550550715107,67.38755548249219,402.2844813414433,98.29335854019399,336.52745355909906,155.50197271083346,322.0609074469834,153.52926187736313,323.3760480026302,139.0627157652474,375.32409995068224,89.74494492848925,392.42092717409173,83.16924215025483,387.1603649515041,95.66307742890024,377.2968107841525,108.15691270754564,364.1454052276837,118.67803715272072,349.6788591155679,129.85673187571922,336.52745355909906,140.3778563208943
labeled-data/TH - Cs 1/Cs-Gt1---5537.png,273.4007068880486,52.92100937037645,277.34612855498926,87.11466381719549,218.1648035508794,155.50197271083346,210.93153049482157,149.58384021042247,212.9042413282919,137.74757520960054,251.70088771987503,80.53896103896108,268.14014466546104,71.33297714943285,264.19472299852043,83.16924215025477,259.5917310537563,100.26606937366432,254.33116883116878,119.33560743054414,239.86462271905305,133.80215354265988,222.11022521782002,143.66570771001147
labeled-data/TH - Cs 1/Cs-Gt1---5538.png,273.4007068880486,52.92100937037645,277.34612855498926,87.11466381719549,219.47994410652632,155.50197271083346,210.93153049482157,149.58384021042247,212.9042413282919,137.74757520960054,251.70088771987503,80.53896103896108,268.14014466546104,71.33297714943285,264.19472299852043,83.16924215025477,259.5917310537563,100.26606937366432,253.01602827552193,118.67803715272072,239.86462271905305,133.80215354265988,222.11022521782002,143.66570771001147
labeled-data/TH - Cs 1/Cs-Gt1---5674.png,228.68592799605455,33.85147131349669,227.37078744040764,70.01783659378594,184.62871938188385,139.72028604307087,170.16217326976812,139.72028604307087,168.1894624362978,125.91131020877856,205.670968272234,61.4694229820812,222.7677954956435,50.94829853690612,216.84966299523256,66.07241492684534,208.95881966135119,81.85410159460793,199.09526549399953,96.32064770672366,189.23171132664794,110.12962354101597,181.9984382705901,123.93859937530823
labeled-data/TH - Cs 1/Cs-Gt1---5675.png,228.6859279960545,34.50904159132011,227.37078744040764,70.01783659378594,184.62871938188385,139.72028604307087,170.16217326976812,139.72028604307087,168.1894624362978,125.91131020877856,205.670968272234,61.4694229820812,222.7677954956435,50.94829853690612,216.84966299523256,66.07241492684534,208.95881966135119,81.85410159460793,199.09526549399953,95.66307742890018,189.23171132664794,110.12962354101597,181.9984382705901,123.93859937530823
labeled-data/TH - Cs 1/Cs-Gt1---5717.png,214.21938188393875,56.86643103731711,212.9042413282919,91.71765576195958,160.9561893802399,158.13225382212727,148.46235410159449,156.81711326648036,147.80478382377106,144.32327798783496,191.20442216011827,81.1965313167845,207.64367910570428,73.9632582607266,202.38311688311683,86.45709353937201,191.2044221601182,101.58120992931123,180.02572743711977,117.36289659707381,168.8470327141212,132.48701298701297,159.6410488245931,145.63841854348186
labeled-data/TH - Cs 1/Cs-Gt1---5718.png,214.21938188393875,56.86643103731711,212.9042413282919,91.71765576195958,160.9561893802399,158.13225382212727,148.46235410159449,156.81711326648036,147.80478382377106,144.32327798783496,191.20442216011827,81.1965313167845,207.64367910570428,73.9632582607266,202.38311688311683,86.45709353937201,191.8619924379417,101.58120992931117,180.02572743711977,117.36289659707381,168.8470327141212,132.48701298701297,159.6410488245931,145.63841854348186
labeled-data/TH - Cs 1/Cs-Gt1---5974.png,180.6832977149432,110.12962354101597,153.72291632418205,125.25373993095513,85.33560743054403,157.4746835443038,74.15691270754547,153.52926187736313,75.47205326319238,139.0627157652474,147.14721354594764,99.6084990958409,163.5864704915337,110.12962354101597,150.43506493506482,112.1023343744863,133.33823771165532,116.70532631925039,117.55655104389274,123.93859937530829,101.11729409830662,133.80215354265988,87.30831826401436,144.98084826565838
labeled-data/TH - Cs 1/Cs-Gt1---5975.png,180.6832977149432,110.12962354101597,153.72291632418205,125.25373993095513,85.33560743054403,157.4746835443038,74.15691270754547,153.52926187736313,75.47205326319238,139.0627157652474,147.14721354594764,99.6084990958409,163.5864704915337,110.12962354101597,150.43506493506482,112.1023343744863,133.33823771165532,116.70532631925039,117.55655104389274,123.93859937530829,101.11729409830662,133.80215354265988,87.30831826401436,144.98084826565838
labeled-data/TH - Cs 1/Cs-Gt1---5984.png,194.4922735492355,112.1023343744863,158.98347854676962,117.36289659707381,91.91131020877845,148.92626993259904,79.41747493013304,146.9535590991287,80.73261548577995,133.1445832648364,157.6683379911227,93.69036659542991,174.10759493670878,105.52663159625183,157.6683379911227,105.52663159625183,141.88665132336007,108.81448298536907,124.1322538221271,116.04775604142696,107.0354265987176,125.9113102087785,93.88402104224878,136.43243465395364
labeled-data/TH - Cs 1/Cs-Gt1---5985.png,194.4922735492355,112.1023343744863,158.98347854676962,117.36289659707381,91.91131020877845,148.92626993259904,79.41747493013304,146.9535590991287,80.73261548577995,133.1445832648364,157.6683379911227,93.69036659542991,174.10759493670878,105.52663159625183,157.6683379911227,105.52663159625183,141.88665132336007,108.81448298536907,124.1322538221271,116.04775604142696,107.0354265987176,125.9113102087785,93.88402104224878,136.43243465395364
labeled-data/TH - Cs 1/Cs-Gt1---5986.png,195.8074141048824,109.47205326319255,158.98347854676962,117.36289659707381,91.91131020877845,148.92626993259904,79.41747493013304,146.9535590991287,80.73261548577995,133.1445832648364,158.3259082689462,91.71765576195958,176.73787604800253,103.5539207627815,158.98347854676962,103.55392076278156,142.5442216011835,107.49934242972216,124.1322538221271,116.04775604142696,107.0354265987176,125.9113102087785,93.88402104224878,136.43243465395364
labeled-data/TH - Cs 1/Cs-Gt1---5997.png,196.46498438270584,114.07504520795658,161.61375965806337,116.04775604142691,94.5415913200722,148.26869965477562,84.02046687489712,144.32327798783496,84.02046687489712,130.51430215354264,157.0107677132993,93.03279631760643,178.71058688147286,105.52663159625183,159.64104882459304,104.21149104060498,142.54422160118355,107.49934242972216,124.78982409995058,114.73261548578006,109.00813743218794,123.93859937530823,95.85673187571905,135.7748643761302
