1000, 0.00258, 0.001
2000, 0.00253, 0.001
3000, 0.00257, 0.0005
4000, 0.00248, 0.0005
5000, 0.00256, 0.0005
6000, 0.00254, 0.0005
7000, 0.00251, 0.0005
8000, 0.00246, 0.0005
9000, 0.00248, 0.0005
10000, 0.00255, 0.0005
11000, 0.00247, 0.0005
12000, 0.00249, 0.0005
13000, 0.00248, 0.0005
14000, 0.00253, 0.0005
15000, 0.00253, 0.0005
16000, 0.00254, 0.0005
17000, 0.00250, 0.0005
18000, 0.00252, 0.0005
19000, 0.00251, 0.0005
20000, 0.00251, 0.0005
21000, 0.00259, 0.0005
22000, 0.00249, 0.0005
23000, 0.00256, 0.0005
24000, 0.00247, 0.0005
25000, 0.00253, 0.0005
26000, 0.00252, 0.0005
27000, 0.00248, 0.0005
28000, 0.00251, 0.0005
29000, 0.00254, 0.0005
30000, 0.00248, 0.0005
31000, 0.00249, 0.0005
32000, 0.00252, 0.0005
33000, 0.00250, 0.0005
34000, 0.00256, 0.0005
35000, 0.00247, 0.0005
36000, 0.00257, 0.0005
37000, 0.00243, 0.0005
38000, 0.00253, 0.0005
39000, 0.00252, 0.0005
40000, 0.00254, 0.0005
41000, 0.00252, 0.0005
42000, 0.00254, 0.0005
43000, 0.00250, 0.0005
44000, 0.00249, 0.0005
45000, 0.00254, 0.0005
46000, 0.00248, 0.0005
47000, 0.00252, 0.0005
48000, 0.00245, 0.0005
49000, 0.00249, 0.0005
50000, 0.00252, 0.0005
51000, 0.00249, 0.0005
52000, 0.00250, 0.0005
53000, 0.00251, 0.0005
54000, 0.00249, 0.0005
55000, 0.00251, 0.0005
56000, 0.00248, 0.0005
57000, 0.00249, 0.0005
58000, 0.00252, 0.0005
59000, 0.00246, 0.0005
60000, 0.00249, 0.0005
61000, 0.00252, 0.0005
62000, 0.00252, 0.0005
63000, 0.00250, 0.0005
64000, 0.00253, 0.0005
65000, 0.00249, 0.0005
66000, 0.00247, 0.0005
67000, 0.00251, 0.0005
68000, 0.00247, 0.0005
69000, 0.00252, 0.0005
70000, 0.00242, 0.0005
71000, 0.00248, 0.0005
72000, 0.00252, 0.0005
73000, 0.00254, 0.0005
74000, 0.00247, 0.0005
75000, 0.00251, 0.0005
76000, 0.00247, 0.0005
77000, 0.00249, 0.0005
78000, 0.00240, 0.0005
79000, 0.00244, 0.0005
80000, 0.00245, 0.0005
81000, 0.00246, 0.0005
82000, 0.00248, 0.0005
83000, 0.00250, 0.0005
84000, 0.00249, 0.0005
85000, 0.00256, 0.0005
