scorer,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi
individuals,Larva1,Larva1,Larva1,Larva1,Larva1,Larva1,Larva2,Larva2,Larva2,Larva2,Larva2,Larva2,Larva3,Larva3,Larva3,Larva3,Larva3,Larva3,Larva4,Larva4,Larva4,Larva4,Larva4,Larva4,Larva5,Larva5,Larva5,Larva5,Larva5,Larva5
bodyparts,Mid,Mid,Front,Front,Back,Back,Mid,Mid,Front,Front,Back,Back,Mid,Mid,Front,Front,Back,Back,Mid,Mid,Front,Front,Back,Back,Mid,Mid,Front,Front,Back,Back
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/MR2_cropped/img0122c0.png,,,,,,,187.8307206038462,44.12538991592504,183.31183083545795,58.36628362265964,183.17189133300008,72.61257768752296,,,,,,,,,,,,,,,,,,
labeled-data/MR2_cropped/img0122c1.png,,,,,,,,,396.31183083545795,273.36628362265964,396.1718913330001,287.61257768752296,,,,,,,,,,,,,,,,,,
labeled-data/MR2_cropped/img0122c2.png,294.7790248684635,31.010989651247087,284.6003176906291,20.038842560709213,274.2889573665517,11.553682697994873,,,,,,,,,,,,,345.49570411886714,155.25994222006705,355.364452669166,166.73803382305516,358.0195991711481,178.5794238769579,226.16184166062544,299.40807842322795,238.46994228100283,301.2768036168711,249.4673900841467,307.24809334633676
labeled-data/MR2_cropped/img0122c3.png,40.77902486846352,270.0109896512471,30.600317690629083,259.0388425607092,20.2889573665517,250.55368269799487,,,,,,,,,,,,,91.49570411886714,394.25994222006705,,,,,,,,,,
labeled-data/MR2_cropped/img0122c4.png,219.77902486846352,326.0109896512471,209.60031769062908,315.0388425607092,199.2889573665517,306.5536826979949,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/MR2_cropped/img0122c5.png,380.7790248684635,34.01098965124709,370.6003176906291,23.038842560709213,360.2889573665517,14.553682697994873,,,,,,,,,,,,,,,,,,,312.16184166062544,302.40807842322795,324.46994228100283,304.2768036168711,335.4673900841467,310.24809334633676
labeled-data/MR2_cropped/img0122c6.png,,,,,,,,,,,,,,,,,,,,,,,,,356.16184166062544,188.40807842322795,368.46994228100283,190.27680361687112,379.4673900841467,196.24809334633676
labeled-data/MR2_cropped/img0122c7.png,,,,,,,,,,,,,184.74243726897487,392.0396466914158,192.33591241913814,381.03195366363127,198.39223352633542,368.3286019726113,,,,,1.0195991711481156,302.5794238769579,,,,,,
labeled-data/MR2_cropped/img0122c8.png,,,,,,,386.8307206038462,115.12538991592504,382.31183083545795,129.36628362265964,382.1718913330001,143.61257768752296,,,,,,,,,,,,,,,,,,
labeled-data/MR2_cropped/img0122c9.png,112.77902486846352,304.0109896512471,102.60031769062908,293.0388425607092,92.2889573665517,284.5536826979949,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/MR2_cropped/img0129c0.png,,,,,,,,,,,,,296.91585081366634,237.64528107553645,303.52013394735616,225.5176056961236,308.9769240179536,212.79967805297224,98.62158681266544,118.87392045596187,108.47332764228008,131.80384758437458,114.85758233668832,142.64325880590957,,,,,4.328301613765234,272.33013934005487
labeled-data/MR2_cropped/img0129c1.png,190.28721486806052,150.34307787492946,179.78872729507628,140.72849177790482,170.7397439815432,132.53033170326347,,,,,,,,,,,,,237.62158681266544,271.87392045596187,247.47332764228008,284.8038475843746,253.85758233668832,295.64325880590957,,,,,,
labeled-data/MR2_cropped/img0129c2.png,174.28721486806052,192.34307787492946,163.78872729507628,182.72849177790482,154.7397439815432,174.53033170326347,,,,,,,,,,,,,221.62158681266544,313.87392045596187,231.47332764228008,326.8038475843746,237.85758233668832,337.64325880590957,,,,,,
labeled-data/MR2_cropped/img0129c3.png,34.287214868060516,100.34307787492946,23.788727295076285,90.72849177790482,14.7397439815432,82.53033170326347,,,,,,,279.91585081366634,340.64528107553645,286.52013394735616,328.5176056961236,291.9769240179536,315.79967805297224,81.62158681266544,221.87392045596187,91.47332764228008,234.80384758437458,97.85758233668832,245.64325880590957,,,,,,
