scorer,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000,DLC_resnet50_BlackNov24shuffle2_41000
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,Spine0,Spine0,Spine0,Spine1,Spine1,Spine1,Spine2,Spine2,Spine2,Spine3,Spine3,Spine3,Spine4,Spine4,Spine4,Spine5,Spine5,Spine5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data/TH - Gt 1 6/img7194.png,437.70965576171875,393.970458984375,0.9976361989974976,415.5118408203125,383.40386962890625,0.9895795583724976,399.8869934082031,394.0920715332031,0.9380336403846741,391.6292724609375,404.4704895019531,0.9925684928894043,381.3332824707031,398.738525390625,0.9975987076759338,428.95068359375,371.4235534667969,0.9898560643196106,428.24859619140625,384.6997375488281,0.998583197593689,421.8193054199219,377.15228271484375,0.9920167326927185,409.2486877441406,362.4923400878906,0.9887299537658691,398.59686279296875,354.805908203125,0.9998868703842163,388.1746826171875,366.5159606933594,0.9914150238037109,388.5896301269531,387.9794921875,0.9974641799926758
labeled-data/TH - Gt 1 6/img3419.png,511.4664611816406,280.7675476074219,0.9934025406837463,418.6855163574219,293.2165832519531,0.9586228728294373,420.9232482910156,319.55963134765625,0.9260642528533936,406.2275695800781,318.7203063964844,0.9343363046646118,409.0902404785156,306.1359558105469,0.9782642722129822,435.7505187988281,309.55743408203125,0.8868318200111389,493.5981750488281,279.01043701171875,0.9743471145629883,428.3233947753906,300.6893310546875,0.7646625638008118,451.5363464355469,282.45556640625,0.9912992119789124,450.1873474121094,281.3824768066406,0.9999167919158936,433.0928955078125,294.23724365234375,0.9882215261459351,421.4973449707031,307.3240051269531,0.9815627336502075
labeled-data/TH - Gt 1 6/img5237.png,167.71377563476562,152.89918518066406,0.8975567817687988,148.97613525390625,164.85366821289062,0.9483088254928589,116.71954345703125,221.14837646484375,0.9981260299682617,102.94512176513672,223.07774353027344,0.9996261596679688,101.88905334472656,212.0666046142578,0.9993432760238647,128.66793823242188,205.59178161621094,0.6536393165588379,155.37168884277344,151.32569885253906,0.8968445062637329,145.68467712402344,156.48260498046875,0.9053583741188049,133.68536376953125,171.5302734375,0.9935607314109802,127.80220794677734,173.71954345703125,0.9992064237594604,121.7219009399414,192.12741088867188,0.9845024347305298,113.71026611328125,209.13424682617188,0.997312068939209
labeled-data/TH - Gt 1 6/img3602.png,178.79197692871094,105.91678619384766,0.7866777777671814,152.61495971679688,113.75605773925781,0.993843674659729,171.01278686523438,96.85865020751953,0.9180138111114502,79.10880279541016,99.83354949951172,0.9689689874649048,168.74761962890625,110.58531188964844,0.9690948724746704,103.78459167480469,107.23612213134766,0.98967444896698,90.67082977294922,99.7662124633789,0.9554197788238525,102.46452331542969,98.9009780883789,0.9791107177734375,119.75995635986328,96.10678100585938,0.9816597700119019,128.31591796875,96.1146469116211,0.9998556971549988,141.1730499267578,99.50825500488281,0.9174522161483765,163.7884521484375,103.45072937011719,0.8823673129081726
labeled-data/TH - Gt 1 6/img4722.png,248.45835876464844,157.33970642089844,0.8083604574203491,194.7010955810547,172.253173828125,0.7504352331161499,245.390625,144.3087158203125,0.996703028678894,214.69154357910156,197.4058074951172,0.9987916946411133,205.38682556152344,190.50253295898438,0.9974372386932373,216.58827209472656,167.5338134765625,0.9801310300827026,210.8599090576172,182.1254425048828,0.6965610980987549,206.36253356933594,167.96478271484375,0.9774584174156189,202.1818389892578,148.5116424560547,0.9806079268455505,206.69606018066406,141.49119567871094,0.9975391626358032,223.39222717285156,137.9208526611328,0.99051833152771,235.41452026367188,144.90118408203125,0.9980161190032959
labeled-data/TH - Gt 1 6/img3028.png,337.4149169921875,356.7447509765625,0.7770240306854248,318.64569091796875,365.765380859375,0.9598678350448608,312.61114501953125,410.6826477050781,0.9989731311798096,303.84454345703125,418.63861083984375,0.9997304677963257,295.95611572265625,410.7591552734375,0.9994376301765442,314.3352355957031,396.3413391113281,0.7956795692443848,327.5287780761719,353.42852783203125,0.7251989841461182,317.3207092285156,354.3896179199219,0.9820083379745483,305.2423095703125,362.1576232910156,0.9857252240180969,300.9453430175781,367.9415283203125,0.9989646673202515,300.7362976074219,385.09619140625,0.993703305721283,303.3065490722656,403.7021484375,0.996772289276123
labeled-data/TH - Gt 1 6/img7169.png,395.37921142578125,410.11224365234375,0.670482873916626,399.67974853515625,364.3865661621094,0.5605176091194153,400.9266662597656,391.7624206542969,0.8695290088653564,394.21795654296875,405.7233581542969,0.9877485036849976,383.7752990722656,399.36114501953125,0.9974502325057983,399.4928894042969,380.2344055175781,0.7879961133003235,392.3863525390625,393.3860778808594,0.8936913013458252,406.2038879394531,358.8878173828125,0.868596076965332,391.5706481933594,355.8080139160156,0.9990253448486328,389.0250244140625,355.9330749511719,0.9997076392173767,387.2711181640625,371.99432373046875,0.9671266078948975,389.23382568359375,389.1307373046875,0.9835675954818726
labeled-data/TH - Gt 1 6/img1727.png,212.27935791015625,85.82904052734375,0.8194683790206909,234.02381896972656,108.52124786376953,0.8941808342933655,302.5013427734375,136.02943420410156,0.9996703267097473,308.2994689941406,141.88600158691406,0.9994698762893677,301.4147644042969,148.86279296875,0.9991934299468994,285.46856689453125,132.355712890625,0.85007244348526,218.7937774658203,102.35321807861328,0.3560027778148651,229.43438720703125,115.98756408691406,0.7411882877349854,254.89340209960938,133.76327514648438,0.9913736581802368,255.8767547607422,133.4156494140625,0.9993376135826111,278.06024169921875,140.54116821289062,0.9749976396560669,293.8110046386719,141.85430908203125,0.9989808797836304
