scorer,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws
bodyparts,bodypart1,bodypart1,bodypart2,bodypart2,bodypart3,bodypart3,bodypart4,bodypart4,bodypart5,bodypart5,bodypart6,bodypart6,Spine0,Spine0,Spine1,Spine1,Spine2,Spine2,Spine3,Spine3,Spine4,Spine4,Spine5,Spine5
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/TH - Gt 1 1/img00040.png,420.9505756252482,47.87293710656161,456.33876821868085,53.99781659388651,534.601117223388,51.275647932853246,544.8092497022628,53.317274428628195,540.7259967107129,62.16432257698642,453.6165995576476,71.69191289060291,440.68629841773947,60.80323824646973,455.65822605342254,62.16432257698642,471.3106958543639,64.20594907276137,492.40750297737196,66.92811773379464,513.5043101003798,66.92811773379464,529.1567799013213,61.483780411728105
labeled-data/TH - Gt 1 1/img00090.png,408.70081665059837,35.6231781319118,443.40846707877273,44.470226280270026,512.1432257698634,52.63673226336988,523.0319004139965,56.719985254919834,519.6291895877048,66.92811773379464,436.60304542618957,63.525406907503054,426.3949129473147,49.2340214370783,440.00575625248115,53.317274428628195,453.6165995576476,59.4421539159531,470.6301536891057,64.20594907276137,489.6853343163386,64.88649123801969,507.37943061305515,63.525406907503054
labeled-data/TH - Gt 1 1/img00278.png,386.923467362332,6.35986502580397,401.2148528327568,29.498298644586953,461.1025633754892,47.19239494130329,465.8663585322974,56.719985254919834,459.06093687971423,63.525406907503054,379.4375035444904,42.42859978449508,384.20129870129875,24.05396132252031,391.0067203538819,36.30372029717017,402.5759371632734,47.19239494130329,418.2284069642148,52.63673226336988,435.92250326093125,54.678358759144885,454.2971417229059,55.3589009244032
labeled-data/TH - Gt 1 1/img00324.png,,,407.3397323200816,18.609624000453778,458.3803947144559,43.10914194975339,463.82473203652245,51.95619009811156,454.9776838881642,58.76161175069478,387.60400952759034,24.734503487778625,393.7288890149152,9.762575852095551,397.8121420064652,20.651250496228727,403.2564793285317,33.58155163613685,416.18678046843985,41.067515453978444,433.2003345998979,47.19239494130329,450.213888731356,49.914563602336614
labeled-data/TH - Gt 1 1/img00382.png,,,,,445.4500935745478,41.06751545397839,452.9360573923893,48.55347927181998,443.40846707877273,56.03944308966152,381.4791300402654,2.2766120342540717,,,,,398.4926841717235,11.8042023478705,408.02027448534017,26.09558781829537,421.6311177905065,38.345346792945065,437.9641297567062,47.872937106561665
labeled-data/TH - Gt 1 1/img00418.png,,,,,437.9641297567062,39.02588895820344,438.6446719219645,48.55347927181998,428.43653944308966,51.95619009811156,,,,,,,395.77051551069025,2.2766120342540717,404.61756365904836,16.56799750467883,414.8256961379232,29.498298644586953,426.3949129473147,40.38697328872007
labeled-data/TH - Gt 1 1/img00445.png,,,,,432.51979243463956,32.901009470878535,431.83925026938124,42.42859978449508,420.9505756252482,44.470226280270026,,,,,,,,,399.1732263369818,6.35986502580397,409.3813588158567,20.651250496228727,422.3116599557648,33.58155163613685
labeled-data/TH - Gt 1 1/img00458.png,,,,,426.3949129473147,28.817756479328636,422.3116599557648,39.02588895820344,412.78406964214827,38.34534679294512,,,,,,,,,397.8121420064652,3.6376963647707043,406.6591901548233,17.248539669937145,416.86732263369817,30.17884080984527
labeled-data/TH - Gt 1 1/img00490.png,,,,,414.8256961379232,14.52637100890388,412.10352747688995,24.05396132252031,400.53431066749846,24.05396132252031,,,,,,,,,,,,,404.61756365904836,12.484744513128817
labeled-data/TH - Gt 1 1/img00525.png,365.14611807406567,22.01233482674536,393.7288890149152,37.664804627686806,438.6446719219645,107.76064764929401,437.2835875914479,119.3298644586855,425.0338286167981,115.92715363239387,378.0764192139738,49.2340214370783,376.71533488345716,34.26209380139517,384.88184086655696,43.10914194975339,397.8121420064652,57.40052742017815,408.70081665059837,72.37245505586128,418.9089491294731,88.70546702206093,427.75599727783134,105.03847898826075
labeled-data/TH - Gt 1 1/img00592.png,382.1596722055237,196.23112913287588,412.10352747688995,208.4808881075257,458.3803947144559,276.53510463335795,454.2971417229059,287.4237792774911,442.7279249135144,284.7016106164578,394.4094311801735,220.7306470821755,394.4094311801735,205.75871944649242,403.2564793285317,213.92522542959227,413.4646118074066,228.21661090001703,426.3949129473148,243.1885385357001,437.2835875914479,259.52155050189987,446.8111779050644,273.8129359723247
labeled-data/TH - Gt 1 1/img00699.png,427.075455112573,163.5651052004764,434.5614189304146,194.87004480235925,453.6165995576476,264.28534565870814,448.8528044008394,275.1740203028413,438.6446719219645,271.7713094765497,414.1451539726649,196.91167129813425,426.3949129473147,181.93974366245112,424.35328645153976,195.55058696761756,421.6311177905065,213.24468326433396,425.7143707820564,231.61932172630867,433.8808767651562,249.99396018828338,444.08900924403105,263.6048034934498
labeled-data/TH - Gt 1 1/img00709.png,425.7143707820564,164.24564736573478,437.2835875914479,194.18950263710093,452.9360573923893,263.6048034934498,450.213888731356,274.493478137583,439.32521408722283,271.7713094765497,415.50623830318153,194.87004480235925,427.075455112573,181.2592014971928,426.3949129473147,193.5089604718426,422.9922021210231,211.203056768559,425.7143707820564,230.93877956105035,433.200334599898,247.95233369250843,444.08900924403105,262.24371916293313
labeled-data/TH - Gt 1 1/img00716.png,426.3949129473147,162.20402086995978,439.32521408722283,190.10624964555103,451.57497306187264,260.2020926671582,449.5333465660977,272.451851641808,439.32521408722283,269.04914081551635,416.86732263369817,192.14787614132598,427.75599727783134,177.85649067090122,428.43653944308966,189.42570748029271,425.7143707820564,205.75871944649236,423.67274428628144,223.45281574320887,431.15870810412304,241.14691203992516,441.3668405829978,256.7993818408666
labeled-data/TH - Gt 1 1/img01018.png,389.6456360233653,15.206913174162196,408.02027448534005,39.706431123461755,429.7976237736063,115.92715363239387,422.3116599557648,124.77420178075204,411.42298531163163,117.96878012816882,388.96509385810697,45.83131061078666,393.04834684965687,31.539925140361902,398.4926841717235,42.42859978449508,403.93702149379004,57.40052742017815,410.061900981115,74.41408155163617,414.8256961379232,93.46926217886926,419.58949129473143,111.84390064084391
labeled-data/TH - Gt 1 1/img01067.png,,,401.2148528327568,11.123660182612184,425.0338286167981,94.83034650938589,419.58949129473143,102.99685249248574,410.061900981115,99.5941416661941,382.1596722055237,17.248539669937145,386.2429251970737,2.957154199512388,391.0067203538819,13.165286678387133,398.4926841717235,30.859382975103586,403.93702149379004,50.59510576759493,410.7424431463733,73.7335393863778,416.18678046843985,92.10817784835263
labeled-data/TH - Gt 1 1/img01098.png,377.3958770487155,29.498298644586953,401.2148528327568,53.317274428628195,425.0338286167981,131.57962343333526,418.9089491294731,139.74612941643517,408.70081665059837,134.30179209436858,384.20129870129875,60.80323824646973,386.2429251970737,45.83131061078666,391.68726251914023,54.678358759144885,399.1732263369818,71.01137072534465,405.2981058243067,88.70546702206099,410.061900981115,107.0801054840357,414.1451539726649,126.13528611126873
labeled-data/TH - Gt 1 1/img01116.png,399.1732263369818,138.38504508591853,410.061900981115,164.24564736573478,433.8808767651563,247.95233369250838,428.43653944308966,259.52155050189987,418.2284069642148,252.71612884931665,391.0067203538819,169.68998468780126,396.45105767594845,154.03751488685992,399.85376850224014,166.96781602676805,404.61756365904836,186.02299665400108,411.42298531163163,205.75871944649242,419.58949129473143,227.53606873475871,424.35328645153976,244.5496228662168
labeled-data/TH - Gt 1 1/img01324.png,337.24388929847447,311.92329722679074,382.840214370782,306.4789599047241,437.9641297567062,359.5612487948733,432.51979243463956,369.7693812737481,422.3116599557648,367.0472126127148,379.4375035444904,325.5341405319572,363.1044915782907,314.645465887824,380.79858787500706,315.3260080530823,397.1315998412069,320.08980320989053,412.10352747688984,329.6173935235071,420.9505756252482,344.5893211591901,428.43653944308966,359.5612487948733
labeled-data/TH - Gt 1 1/img01382.png,320.91087733227477,316.68709238359895,355.6185277604491,306.4789599047241,428.43653944308966,343.2282368286735,424.35328645153976,354.1169114728067,412.78406964214827,352.75582714229006,354.2574434299325,326.2146826972155,340.64660012476605,315.3260080530823,354.2574434299325,316.00655021834064,373.9931662224239,318.7287188793739,391.68726251914023,324.8535983666988,405.2981058243067,333.700646515057,417.54786479895637,343.90877899393183
labeled-data/TH - Gt 1 1/img01405.png,297.7724437134918,313.28438155730737,341.32714229002437,308.5205864004991,420.9505756252482,341.18661033289857,416.86732263369817,352.75582714229006,406.6591901548233,350.0336584812568,341.32714229002437,327.5757670277321,322.2719616627914,318.0481767141156,341.32714229002437,318.0481767141156,361.06286508251577,318.0481767141156,380.11804570974874,322.8119718709239,396.45105767594856,331.659020019282,410.061900981115,339.82552600238193
labeled-data/TH - Gt 1 1/img01941.png,156.900215505019,382.6996824136562,150.7753360176941,342.5476946634152,224.95443203085125,317.36763454885727,231.07931151817616,326.2146826972155,224.27388986559293,333.02010434979866,173.913769636477,345.9504054897068,160.9834684965689,360.9223331253899,163.0250949923439,344.58932115919015,170.51105881018543,330.2979356887654,184.12190211535187,321.4508875404072,201.81599841206827,322.81197187092386,217.46846821300971,325.5341405319572
labeled-data/TH - Gt 1 1/img02013.png,163.0250949923439,403.1159473714059,155.5391311745023,364.32504395168155,218.14901037826803,318.0481767141156,220.19063687404298,329.6173935235071,213.38521522145976,335.0617308455736,180.03864912380192,371.8110077695231,163.70563715760227,382.0191402483979,168.46943231441043,368.4082969432314,171.87214314070206,353.4363693075484,180.7191912890603,336.4228151760903,195.6911189247433,325.5341405319572,210.66304656042644,324.85359836669886
labeled-data/TH - Gt 1 1/img02126.png,148.73370952191908,390.1856462314978,152.81696251346904,354.797453638065,187.5246129416435,287.4237792774911,199.77437191629332,286.7432371122328,197.7327454205183,296.9513695911076,174.5943118017354,365.6861282821982,158.94184200079394,374.53317643055635,165.06672148811884,359.5612487948732,169.1499744796688,343.2282368286735,173.2332274712187,328.93685135824876,177.99702262802697,311.2427550615324,186.16352861112682,298.9929960868826
labeled-data/TH - Gt 1 1/img02134.png,185.4829864458685,313.9649237225657,191.6078659331934,277.8961889638746,225.63497419610957,201.67546645494252,238.5652753360177,197.59221346339257,237.88473317075938,207.11980377700905,212.70467305620144,286.06269494697443,196.37166109000168,296.2708274258493,201.81599841206827,281.97944195542453,206.57979356887654,264.96588782396645,211.34358872568487,247.27179152725012,217.46846821300971,230.93877956105035,225.6349741961095,214.6057675948506
labeled-data/TH - Gt 1 1/img02147.png,248.7734078148925,200.31438212442583,250.13449214540918,162.20402086995978,277.35617875574206,88.70546702206099,289.6059377303919,86.66384052628598,293.68919072194177,95.5108886746442,269.1896727726422,171.051069018318,252.85666080644245,183.30082799296775,260.342624624284,168.32890035728468,266.4675041116089,151.99588839108497,269.8702149379005,133.62124992911026,275.3145522599671,115.92715363239387,282.8005160778087,99.5941416661941
labeled-data/TH - Gt 1 1/img02214.png,244.6901548233426,161.52347870470146,241.96798616230927,124.77420178075204,271.23129926841716,56.719985254919834,281.43943174729196,52.63673226336988,286.8837690693586,60.122696081211416,261.0231667895423,131.57962343333526,246.73178131911754,143.14884024272675,251.49557647592582,128.17691260704368,259.66208245902567,113.2049849713606,268.5091306073839,100.27468383145242,271.9118414336755,83.2611296999944,276.67563659048375,66.24757556853632
labeled-data/TH - Gt 1 1/img02281.png,266.4675041116089,143.82938240798507,242.6485283275676,134.30179209436858,271.9118414336755,61.483780411728105,284.16160040832534,56.03944308966152,286.8837690693586,66.92811773379464,264.42587761583394,131.57962343333526,259.66208245902567,140.42667158169348,255.57882946747577,132.94070776385195,252.8566608064424,115.92715363239392,263.06479328531725,100.9552259967108,271.2312992684171,85.3027561957694,276.67563659048375,71.01137072534459
