scorer,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws
bodyparts,bodypart1,bodypart1,bodypart2,bodypart2,bodypart3,bodypart3,bodypart4,bodypart4,bodypart5,bodypart5,bodypart6,bodypart6,Spine0,Spine0,Spine1,Spine1,Spine2,Spine2,Spine3,Spine3,Spine4,Spine4,Spine5,Spine5
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Record2/img00001.png,333.92049842049846,314.7911952911954,304.76046926046934,318.67919917919926,315.1284796284797,281.0951615951617,322.90448740448744,291.46317196317204,313.83247833247833,294.7031752031753,315.1284796284797,305.07118557118565,321.6084861084862,313.4951939951941,309.29647379647383,310.9031914031915,295.04045954045966,305.71918621918627,287.91245241245247,294.7031752031753,296.3364608364609,285.6311661311662,308.0004725004726,286.9271674271675
labeled-data/Record2/img00013.png,369.5605340605341,308.3111888111889,333.2724977724978,317.38319788319797,303.464467964468,270.0791505791507,316.42448092448103,272.0231525231526,313.83247833247833,281.7431622431623,337.1605016605017,302.47918297918307,350.76851526851533,310.2551907551908,336.51250101250105,310.2551907551908,320.31248481248485,307.01518751518756,304.76046926046934,301.1831816831818,298.2804627804628,290.16717066717075,303.464467964468,279.15115965115973
labeled-data/Record2/img00073.png,452.5046170046171,328.399208899209,423.344587844588,318.67919917919926,366.32053082053085,300.53518103518115,357.8965223965224,292.1111726111727,367.6165321165322,286.27916677916687,431.12059562059574,304.423184923185,440.8406053406054,320.62320112320117,427.2325917325918,311.5511920511921,415.5685800685802,305.07118557118577,403.25656775656785,300.53518103518115,388.3525528525529,295.99917649917654,372.80053730053737,294.05517455517463
labeled-data/Record2/img00097.png,300.8724653724654,241.56712206712217,308.64847314847316,270.7271512271513,249.6804141804142,277.20715770715776,248.3844128844129,266.8391473391474,259.4004239004239,267.4871479871481,291.8004563004563,266.1911466911468,300.2244647244647,255.8231363231364,299.57646407646405,268.1351486351487,296.9844614844616,281.7431622431623,285.3204498204499,288.2231687231688,271.0644355644356,282.391162891163,258.10442260442267,275.91115641115647
labeled-data/Record2/img00150.png,299.57646407646405,244.15912465912476,331.3284958284959,251.93513243513252,292.44845694845696,293.40717390717396,282.0804465804466,284.9831654831656,290.50445500445505,279.15115965115973,315.1284796284797,262.95114345114354,314.480478980479,253.87913437913448,326.1444906444907,257.1191376191377,330.6804951804952,266.8391473391474,324.2004887004888,277.20715770715776,311.8884763884764,281.7431622431623,298.2804627804628,284.3351648351649
labeled-data/Record2/img002570.png,85.73625023625019,269.43114993115,111.00827550827549,238.3271188271189,179.04834354834352,188.43106893106903,195.8963603963604,189.72707022707033,195.8963603963604,203.33508383508394,127.20829170829168,257.1191376191377,104.52826902826902,258.415138915139,120.08028458028454,247.39912789912796,134.98429948429944,237.03111753111762,150.53631503631507,227.95910845910856,166.7363312363312,214.35109485109496,180.9923454923455,202.03908253908264
labeled-data/Record2/img005998.png,269.1204336204337,233.14311364311374,255.51242001242,202.03908253908264,208.85637335637338,188.43106893106903,194.6003591003591,184.54306504306516,199.13636363636365,168.34304884304896,275.6004401004401,197.5030780030781,267.82443232443234,216.29509679509687,265.8804303804304,201.39108189108197,263.28842778842784,183.24706374706386,253.56841806841808,168.34304884304896,233.480397980398,162.5110430110431,212.74437724437726,170.93505143505155
labeled-data/Record2/img010611.png,203.67236817236815,115.85499635499644,185.52835002835005,148.25502875502883,203.02436752436753,183.89506439506448,206.9123714123714,193.6150741150742,196.54436104436107,200.09508059508067,166.0883305883306,132.7030132030133,190.06435456435455,128.81500931500943,177.75234225234223,140.47902097902107,164.14432864432862,154.73503523503535,160.2563247563247,174.1750546750548,174.51233901233903,185.83906633906645,193.95235845235842,190.375070875071
labeled-data/Record2/img019007.png,155.07231957231957,354.9672354672356,163.496327996328,322.56720306720314,211.44837594837597,242.86312336312346,226.35239085239087,240.27112077112088,229.59239409239413,253.23113373113387,185.52835002835005,330.9912114912116,166.7363312363312,338.1192186192187,175.80834030834032,326.455206955207,186.17635067635067,308.95918945918953,194.6003591003591,291.46317196317204,205.61637011637006,273.3191538191539,215.98438048438047,254.5271350271351
labeled-data/Record2/img023765.png,206.9123714123714,253.87913437913448,231.53639603639604,229.90311040311047,219.87238437238435,180.65506115506122,219.22438372438373,167.6950481950483,230.24039474039475,166.399046899047,251.62441612441611,244.15912465912476,228.29639279639278,246.75112725112734,241.25640575640577,236.383116883117,257.456421956422,220.83110133110142,260.69642519642514,203.98308448308455,247.08841158841162,188.43106893106903,230.88839538839542,178.06305856305863
labeled-data/Record2/img026311.png,212.74437724437726,75.6789561789563,210.8003753003753,114.55899505899515,198.48836298836298,187.78306828306836,196.544361044361,198.15107865107876,182.2883467883468,196.2070767070768,188.12035262035263,108.07898857898869,205.61637011637012,96.41497691497699,200.43236493236495,110.0229905229906,193.3043578043578,124.27900477900488,186.17635067635067,143.07102357102366,180.34434484434482,163.80704430704435,186.8243513243514,185.83906633906645
labeled-data/Record2/img027898.png,315.77648027648036,250.63913113913122,319.6644841644842,211.75909225909237,352.71251721251724,129.46300996301005,366.9685314685315,125.57500607500617,373.44853794853805,137.2390177390178,343.64050814050825,218.88709938709945,326.1444906444907,233.14311364311374,331.97649647649655,216.94309744309754,339.10450360450363,198.79907929907938,347.52851202851207,180.0070605070606,354.0085185085185,160.56704106704115,361.1365256365257,140.47902097902107
labeled-data/Record2/img029854.png,317.0724815724816,255.17513567513578,319.6644841644842,220.18310068310075,353.3605178605179,131.40701190701202,367.6165321165322,126.87100737100747,372.80053730053737,137.8870183870185,339.7525042525043,226.66310716310727,324.84848934848935,239.6231201231202,329.38449388449396,224.07110457110468,336.51250101250105,203.98308448308455,344.2885087885089,183.89506439506454,352.06451656451657,163.8070443070444,359.84052434052444,142.42302292302304
labeled-data/Record2/img031489.png,295.6884601884602,257.76713826713836,265.8804303804303,235.08711558711565,208.2083727083727,179.35905985905993,204.96836946836945,168.34304884304896,215.33637983637985,162.5110430110431,286.6164511164511,222.12710262710272,285.3204498204499,242.2151227151228,275.6004401004401,227.95910845910856,263.9364284364285,211.11109161109175,251.62441612441617,196.20707670707685,234.12839862839868,180.65506115506128,217.28038178038176,172.23105273105284
labeled-data/Record2/img031808.png,318.36848286848294,259.7111402111403,315.1284796284797,226.0151065151066,352.71251721251724,136.5910170910172,367.6165321165322,133.9990144990146,372.80053730053737,143.71902421902433,339.7525042525043,231.84711234711244,323.5524880524881,243.51112401112408,328.0884925884926,228.60710910710918,334.56849906849914,208.5190890190891,341.6965061965062,189.0790695790696,350.76851526851533,167.04704754704767,360.488524988525,146.95902745902754
labeled-data/Record2/img032444.png,280.78444528444527,238.3271188271189,261.3444258444258,214.99909549909557,206.26437076437074,184.54306504306516,193.3043578043578,179.35905985905993,198.48836298836304,165.75104625104632,282.0804465804466,206.57508707508714,277.544442044442,226.66310716310727,271.7124362124363,211.75909225909237,262.64042714042716,192.31907281907286,248.3844128844129,176.11905661905672,230.2403947403947,166.39904689904705,208.85637335637338,172.23105273105284
labeled-data/Record2/img040058.png,217.28038178038176,69.84695034695045,217.28038178038176,102.24698274698284,192.65635715635713,178.7110592110593,184.88034938034937,191.02307152307162,169.97633447633447,180.65506115506128,190.06435456435455,96.41497691497699,210.15237465237468,86.69496719496732,203.67236817236815,99.00697950697958,195.24835974835972,117.15099765099774,188.76835326835325,135.2950157950159,182.2883467883468,152.1430326430327,180.99234549234544,172.23105273105284
labeled-data/Record2/img045733.png,322.90448740448744,325.1592056592057,308.64847314847316,292.75917325917334,304.76046926046934,203.98308448308455,317.0724815724816,194.26307476307483,326.1444906444907,201.39108189108197,331.3284958284959,294.05517455517463,320.96048546048553,309.60719010719015,320.31248481248485,294.0551745551747,319.0164835164836,273.3191538191539,319.0164835164836,255.17513567513578,317.72048222048227,234.43911493911503,317.72048222048227,213.05509355509366
labeled-data/Record2/img052647.png,258.10442260442267,292.75917325917334,276.89644139644145,257.1191376191377,289.2084537084537,181.95106245106257,298.9284634284635,170.28705078705087,311.24047574047574,179.35905985905993,298.2804627804628,268.1351486351487,276.24844074844077,275.91115641115647,287.91245241245247,263.5991440991442,302.16846666846664,246.10312660312667,306.70447120447125,226.66310716310727,304.11246861246866,207.87108837108843,300.8724653724654,185.83906633906645
labeled-data/Record2/img055968.png,326.1444906444907,273.3191538191539,311.88847638847653,239.6231201231202,330.6804951804952,146.31102681102692,342.99250749250757,140.47902097902107,350.76851526851533,150.84703134703142,335.8645003645004,242.2151227151228,324.84848934848935,255.17513567513578,323.5524880524881,242.2151227151228,325.49648999649,223.423103923104,330.03249453249464,201.39108189108197,334.568499068499,179.35905985905993,339.7525042525043,156.03103653103665
labeled-data/Record2/img058908.png,325.49648999649,269.43114993115,313.18447768447777,235.08711558711565,326.7924912924914,143.07102357102366,339.7525042525043,137.2390177390178,346.8805113805114,147.6070281070282,335.2164997164998,237.6791181791183,324.84848934848935,253.2311337311338,324.84848934848935,237.6791181791183,323.5524880524881,216.94309744309754,328.0884925884927,194.91107541107544,331.328495828496,174.82305532305537,336.51250101250105,152.1430326430327
labeled-data/Record2/img059166.png,157.01632151632148,375.0552555552556,152.48031698031699,340.0632205632206,204.32036882036883,260.35914085914095,219.87238437238435,258.415138915139,223.76038826038828,271.37515187515197,175.16033966033964,349.78323028323035,158.96032346032345,358.8552393552394,164.14432864432862,343.95122445122456,175.16033966033964,327.75120825120837,186.82435132435134,308.3111888111889,199.13636363636365,290.16717066717075,209.504374004374,272.0231525231526
labeled-data/Record2/img06018.png,304.76046926046934,248.69512919512925,337.1605016605017,252.5831330831332,292.44845694845696,291.46317196317204,284.02444852444853,286.27916677916687,289.8564543564544,277.85515835515844,320.31248481248485,258.415138915139,317.72048222048227,249.9911304911306,329.38449388449396,256.47113697113707,333.2724977724978,266.8391473391474,326.7924912924914,275.26315576315585,313.18447768447777,280.447160947161,299.57646407646405,282.391162891163
labeled-data/Record2/img062621.png,284.02444852444853,311.5511920511921,292.44845694845696,279.7991602991604,331.3284958284959,198.79907929907938,348.17651267651274,196.2070767070768,352.71251721251724,207.87108837108843,314.480478980479,288.87116937116946,296.3364608364609,299.8871803871805,302.8164673164673,284.9831654831656,312.5364770364771,266.1911466911468,322.25648675648677,245.45512595512605,330.6804951804952,226.66310716310727,339.7525042525043,207.87108837108843
labeled-data/Record2/img065208.png,321.6084861084862,310.2551907551908,307.3524718524719,275.91115641115647,339.10450360450363,174.82305532305543,354.0085185085186,171.58305208305217,357.8965223965224,184.54306504306516,328.7364932364933,276.55915705915714,319.6644841644842,291.46317196317204,318.36848286848294,275.91115641115647,319.6644841644842,250.63913113913122,325.49648999649,226.66310716310727,333.92049842049846,205.27908577908585,342.99250749250757,187.78306828306836
labeled-data/Record2/img077831.png,344.2885087885088,237.03111753111762,351.416515916516,206.57508707508714,408.440572940573,143.71902421902433,422.6965871965873,144.36702486702495,422.0485865485866,157.97503847503856,374.0965385965386,221.47910197910204,356.6005211005212,226.0151065151066,363.72852822852826,214.99909549909557,374.7445392445393,201.39108189108197,385.7605502605503,187.13506763506774,399.368563868564,172.23105273105278,409.73657423657437,157.32703782703788
labeled-data/Record2/img081347.png,313.18447768447777,295.3511758511759,317.72048222048227,261.00714150714157,344.9365094365095,176.11905661905672,358.5445230445231,170.28705078705087,364.37652887652894,178.7110592110593,339.10450360450363,268.1351486351487,323.5524880524881,280.447160947161,328.7364932364933,265.5431460431461,334.56849906849914,246.75112725112734,342.3445068445069,225.36710586710598,348.17651267651274,203.98308448308455,354.65651915651927,183.24706374706386
