scorer,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws,ws
bodyparts,bodypart1,bodypart1,bodypart2,bodypart2,bodypart3,bodypart3,bodypart4,bodypart4,bodypart5,bodypart5,bodypart6,bodypart6,Spine0,Spine0,Spine1,Spine1,Spine2,Spine2,Spine3,Spine3,Spine4,Spine4,Spine5,Spine5
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Record1-10/img000292.png,195.18135536170098,169.0638271016241,233.55335053715186,173.77617738632858,283.36962497545653,213.49455835740935,279.330467588567,222.91925892681837,271.92534571260273,218.2069086421139,222.782264172113,188.58642113825704,214.70394939833386,176.4689489775883,228.84100025244737,180.50810636447784,242.30485820874594,185.89364954699732,254.42233036941462,192.62557852514658,265.1934167344534,200.70389329892572,274.61811730386256,209.4554009705198
labeled-data/Record1-10/img069122.png,374.9238590782868,255.23251802193488,347.3229502678747,239.74908137219154,293.46751844268044,220.89968023337354,285.38920366890125,217.5337157442989,288.081975260161,208.10901517488992,360.7868082241732,226.95841631370791,364.15277271324794,244.46143165689602,355.4012650416538,234.3635381896721,344.63017867661495,224.2656447224482,330.4931278225016,214.84094415303912,314.3364982749432,210.1285938683347,298.1798687273849,211.47497966396458
labeled-data/Record1-10/img095976.png,354.72807214383886,207.43582227707498,323.08800594653724,194.64515721859135,268.55938122352813,153.58039045188076,270.5789599169729,143.48249698465685,280.0036604863819,145.50207567810162,332.5127065159463,179.83491346666295,340.5910212897254,195.99154301422124,328.47354912905666,187.24003534262715,315.6828840705731,181.85449216010772,302.8922190120894,173.77617738632858,290.7747468514207,165.69786261254944,279.330467588567,154.92677624751065
labeled-data/Record1-10/img127977.png,279.330467588567,145.50207567810162,317.029269866203,149.54123306499122,302.8922190120894,217.53371574429895,292.12113264705056,220.22648733555866,290.10155395360584,209.4554009705198,304.91179770553424,158.29274073658524,298.1798687273849,146.8484614737315,311.64372668368355,153.58039045188076,317.029269866203,164.35147681691961,316.35607696838804,179.83491346666295,310.29734088805367,195.3183501164063,300.19944742082976,207.43582227707503
labeled-data/Record1-10/img138078.png,359.44042242854346,212.14817256177952,331.16632072031643,198.68431460548095,273.94492440604756,157.61954783877036,273.2717315082326,147.5216543715464,285.38920366890136,150.2144259628061,341.9374070853553,185.89364954699732,348.6693360635046,200.03070040111078,337.2250568006508,191.95238562733164,323.7611988443522,186.5668424448122,310.29734088805367,176.46894897758835,296.83348293175504,168.39063420380916,284.7160107710864,159.63912653221513
labeled-data/Record1-10/img153274.png,362.80638691761806,140.1165324955822,356.7476508372837,167.04424840817933,297.50667582957,206.7626293792601,288.75516815797596,200.03070040111078,298.1798687273849,195.3183501164063,339.2446354940955,160.31231943003002,353.3816863482091,152.23400465625093,347.99614316568966,165.02466971473456,341.9374070853553,177.81533477321824,333.8590923115761,189.25961403607192,321.74162015090747,197.33792880985106,307.6045692967939,202.0502790945556
labeled-data/Record1-10/img164667.png,312.3169195814985,79.52917169223866,322.4148130487224,107.13008050265074,310.9705337858686,172.4297915906987,302.2190261142746,179.16172056884807,296.83348293175504,170.41021289725398,304.2386048077193,109.14965919609551,313.66330537712827,97.03218703542683,313.66330537712827,108.47646629828057,312.3169195814985,121.94032425457914,310.9705337858686,136.07737510869265,307.6045692967939,150.2144259628061,304.91179770553424,164.35147681691961
labeled-data/Record1-10/img171763.png,310.29734088805367,129.34544613054334,290.7747468514208,153.58039045188076,289.4283610557909,218.88010153992877,282.6964320776416,228.30480210933774,274.61811730386245,219.55329443774377,273.94492440604756,150.2144259628061,291.4479397492356,140.1165324955822,282.6964320776416,151.560811758436,280.0036604863819,165.69786261254944,280.6768533841968,179.83491346666295,281.35004628201176,194.64515721859135,282.0232391798267,210.80178676614963
labeled-data/Record1-10/img185501.png,284.7160107710864,125.3062887436538,289.4283610557909,154.2535833496957,288.081975260161,219.55329443774366,282.6964320776416,227.63160921152286,273.9449244060475,219.55329443774377,271.25215281478785,154.2535833496957,281.35004628201176,140.78972539339713,280.6768533841968,154.25358334969565,280.0036604863819,167.04424840817933,281.35004628201176,181.18129926229284,281.35004628201176,197.33792880985106,282.0232391798267,210.1285938683347
labeled-data/Record1-10/img190710.png,262.50064514319376,184.54726375136744,297.50667582957,177.81533477321818,318.37565566183275,236.38311688311694,310.29734088805367,241.7686600656363,306.2581835011641,234.3635381896721,297.50667582957,191.95238562733164,284.0428178732715,184.54726375136744,297.50667582957,184.5472637513675,312.9901124793133,188.58642113825704,319.0488485596477,201.37708619674066,318.37565566183287,215.51413705085412,313.66330537712827,228.97799500715269
labeled-data/Record1-10/img191682.png,255.09552326722957,167.71744130599427,286.73558946453113,172.42979159069876,325.780777537797,228.30480210933774,319.0488485596477,237.05630978093183,310.29734088805367,230.32438080278257,277.3108888951222,185.22045664918238,271.25215281478785,172.42979159069876,284.0428178732715,178.48852767103313,296.83348293175504,185.89364954699732,306.93137639897907,196.66473591203618,315.00969117275815,210.80178676614963,317.7024627640179,223.59245182463326
labeled-data/Record1-10/img220099.png,253.74913747159968,172.42979159069876,289.4283610557909,175.7957560797734,317.7024627640178,229.65118790496763,308.9509550924238,236.38311688311688,303.56541190990436,226.95841631370791,286.73558946453113,191.27919272951675,274.61811730386245,181.85449216010772,288.75516815797596,184.54726375136744,307.6045692967939,186.5668424448122,317.029269866203,198.011121707666,317.7024627640179,212.8213654595944,312.9901124793133,222.91925892681837
labeled-data/Record1-10/img226280.png,240.2852795153011,66.73850663375504,257.11510196067434,87.6074864660178,281.35004628201176,146.17526857591656,278.65727469075205,155.59996914532553,267.8861883257132,152.23400465625087,239.61208661748623,92.99302964853723,245.67082269782054,79.52917169223866,249.0367871868952,90.30025805727752,253.74913747159968,104.43730891139103,259.1346806541191,116.55478107205971,265.1934167344534,130.01863902835828,271.9253457126028,142.8093040868419
labeled-data/Record1-10/img233682.png,156.80936018625005,202.0502790945556,189.79581217918155,194.64515721859135,259.1346806541191,192.62557852514658,267.21299542789825,200.70389329892572,259.80787355193405,207.43582227707498,190.46900507699644,210.80178676614963,178.35153291632776,202.7234719923705,189.7958121791815,202.0502790945556,202.58647723766518,202.7234719923705,218.06991388740852,202.0502790945556,234.2265434349668,200.70389329892578,251.7295587781549,200.03070040111078
labeled-data/Record1-10/img249771.png,250.38317298252508,210.80178676614963,272.5985386104177,192.62557852514658,319.72204145746264,151.560811758436,330.4931278225015,152.23400465625093,328.47354912905666,162.33189812347484,284.7160107710864,208.10901517488992,267.2129954278982,206.08943648144515,279.330467588567,200.03070040111078,289.4283610557909,191.9523856273317,298.85306162519987,181.18129926229278,308.2777621946087,171.08340579506887,318.37565566183275,160.98551232784496
labeled-data/Record1-10/img256144.png,179.69791871195758,202.0502790945556,212.6843707048891,194.64515721859135,278.65727469075205,190.6059998317018,285.38920366890136,196.66473591203618,280.6768533841968,202.0502790945556,214.70394939833386,211.47497966396458,202.58647723766518,203.39666489018543,214.03075650051892,202.7234719923705,227.4946144568175,202.7234719923705,242.30485820874594,202.0502790945556,258.46148775630417,199.35750750329584,272.5985386104177,198.011121707666
labeled-data/Record1-10/img272922.png,275.96450309949233,156.27316204314047,309.6241479902387,159.63912653221513,372.90428038484197,139.4433395977673,383.0021738520659,142.13611118902696,379.6362093629913,150.88761886062105,310.29734088805367,174.44937028414353,296.1602900339402,167.04424840817933,310.29734088805367,167.04424840817933,325.780777537797,165.02466971473456,340.5910212897254,159.63912653221513,356.7476508372837,154.92677624751065,370.2115087935823,148.19484726936133
labeled-data/Record1-10/img273625.png,198.54731985077558,199.3575075032959,239.61208661748623,190.6059998317018,296.83348293175504,167.04424840817939,299.5262545230148,175.12256318195847,294.1407113404954,181.85449216010772,240.2852795153011,206.7626293792601,224.80184286555777,201.37708619674066,238.93889371967128,198.68431460548095,253.74913747159968,193.97196432077646,266.5398025300833,183.8740708535525,280.0036604863819,175.7957560797734,290.7747468514207,173.77617738632858
labeled-data/Record1-10/img276246.png,251.05636588033997,213.49455835740935,273.94492440604756,192.62557852514658,320.3952343552776,150.88761886062105,333.18589941376126,150.2144259628061,329.81993492468655,160.98551232784496,285.38920366890136,207.43582227707498,269.90576701915796,207.43582227707498,280.0036604863819,200.03070040111078,288.75516815797596,190.6059998317018,298.1798687273849,179.83491346666295,308.27776219460884,168.39063420380916,319.0488485596477,160.98551232784496
labeled-data/Record1-10/img302595.png,308.27776219460884,275.4283049563827,310.29734088805367,244.46143165689597,319.72204145746264,177.14214187540324,330.4931278225015,172.42979159069876,333.18589941376126,182.52768505792267,327.1271633334269,245.13462455471097,316.35607696838804,258.59848251100954,319.0488485596477,245.13462455471102,319.0488485596477,230.99757370059746,317.029269866203,216.860522846484,317.7024627640179,200.70389329892572,323.08800594653724,186.5668424448122
labeled-data/Record1-10/img303990.png,335.8786710050209,327.9373509859471,320.3952343552776,305.04879246023955,303.56541190990436,245.8078174525259,304.91179770553424,235.03673108748706,316.35607696838804,240.42227427000648,339.2446354940955,301.00963507334995,333.8590923115761,314.4734930296486,329.81993492468655,304.37559956242467,327.1271633334269,291.584934503941,323.08800594653724,277.44788364982753,319.72204145746264,263.98402569352896,313.66330537712827,251.19336063504534
labeled-data/Record1-10/img325507.png,341.26421418754035,302.35602086897984,324.4343917421671,280.1406552410872,301.54583321645964,222.91925892681837,302.21902611427447,212.14817256177952,315.00969117275815,214.84094415303923,341.26421418754035,277.44788364982753,336.55186390283586,291.584934503941,332.5127065159463,278.1210765476425,329.81993492468655,264.6572185913439,325.780777537797,250.5201677372304,320.3952343552776,237.72950267874677,313.66330537712827,225.61203051807803
labeled-data/Record1-10/img343410.png,323.7611988443522,326.59096519031726,320.3952343552776,300.33644217553507,314.3364982749432,233.01715239404228,322.4148130487224,224.93883762026314,330.4931278225015,233.69034529185717,335.8786710050209,301.00963507334995,327.80035623124184,311.7807214383888,328.47354912905666,300.33644217553507,326.45397043561195,286.8725842192365,325.10758463998206,272.0623404673081,323.7611988443522,256.5789038175648,323.08800594653724,241.09546716782143
labeled-data/Record1-10/img352602.png,265.8666096322684,251.19336063504534,269.232574121343,221.5728731311885,276.6376959973073,154.92677624751065,284.0428178732715,148.86804016717628,288.081975260161,157.61954783877036,287.4087823623461,224.93883762026314,273.2717315082326,238.4026955765617,277.31088889512216,225.61203051807803,278.65727469075205,211.47497966396458,277.9840817929371,196.66473591203618,277.31088889512216,181.18129926229284,278.65727469075205,166.37105551036439
labeled-data/Record1-10/img354468.png,283.36962497545653,351.49910240946963,291.4479397492356,324.5713864968725,298.1798687273849,256.57890381756476,305.5849906033492,251.19336063504534,310.29734088805367,257.9252896131946,307.6045692967939,328.61054388376203,295.48709713612527,339.3816302488009,299.5262545230148,326.59096519031726,301.54583321645964,311.7807214383888,300.8726403186447,296.29728478864547,300.8726403186447,279.4674623432723,304.2386048077193,264.6572185913439
labeled-data/Record1-10/img354601.png,308.9509550924238,234.3635381896721,277.9840817929371,227.63160921152286,274.61811730386245,153.58039045188076,283.36962497545653,149.54123306499122,287.4087823623461,157.61954783877036,292.7943255448655,220.89968023337354,296.83348293175504,231.6707665984124,285.38920366890136,224.2656447224482,280.6768533841968,212.14817256177952,276.6376959973073,194.64515721859135,275.9645030994924,178.48852767103313,278.65727469075205,162.3318981234748
